"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"mobil elit
makanan sulit","1","0","2026-05-28T02:11:50.000Z","singaraja123321","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","7621046229388280839","7644759584846545681","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/67fecdae797f2fbe0df40fd4ba380671~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c9100873&x-expires=1781874000&x-signature=WnXav9XZ%2F3vJBrfGF2kkXsLr6Po%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"salam dari pulau jawa bang","0","0","2026-05-27T07:45:34.000Z","encep_mpep","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","6550894412497829889","7644474533759927048","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/052f79bf91b47bb3ab7b4ec586e94108~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d62a69d0&x-expires=1781874000&x-signature=06hNrKCA8OS3I9I7kxBXJrgo2gc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Lapia bg🤙🏻🤣","6","0","2026-05-21T04:44:25.000Z","takewithbdl_","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","7555806180100523015","7642201308707488530","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/19cbd39da482bcd20912914116c176b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2aedfae6&x-expires=1781874000&x-signature=NfkWscngvJhU1uxRUGYLuECySzM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ini mah duit pemerintah nya di pake modif mobil mbg co😜","0","2","2026-05-23T06:27:53.000Z","scoopylexxelv3","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","6996413720738137114","7642970124631196437","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fea9ea04c944b950f20079bad2b1961d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c07eca1b&x-expires=1781874000&x-signature=pi2N%2FAFYLkvlH4TkEejlTbP74jY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Sumbar gapernah gagal kalau soal ceper🔥","0","1","2026-05-23T10:59:59.000Z","chang_agus146","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","6692652656224125954","7643040267125932821","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/fe4c5136983038f60dfcfe1c1373bba1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fc2e0f2d&x-expires=1781874000&x-signature=bi40UlwLbSxx%2FcAlNBOcnXYFym0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mbg mau di bubarkan bg","0","1","2026-05-23T20:35:40.000Z","_alimusaaa","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","7467666728156152850","7643188595545703176","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/eb789ef57f6a57f8e9acc4b8ae6a588c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9b8a61aa&x-expires=1781874000&x-signature=%2BiIryGE8UTNoHtzkpHNB92vc2EE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"min tadi mbg nyo lamak Bana ayam Jo keju 🥰🥰🥰","1","2","2026-05-18T10:00:06.000Z","galiii_tanahh","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","7621068964583687188","7641169400578474773","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bc1c5a9bb4a2c6fae886cb31065a38a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8cbbe8ef&x-expires=1781874000&x-signature=03jho%2FGCirkT9WEkhXQrdGfJa9o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ga lama lagi bakalan tutup total tu mbg","1","0","2026-05-22T05:50:55.000Z","ade.679","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","7027087141922685953","7642589542436750088","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ea3523e0418fededd557b21d08ab7f8f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f2da2fd7&x-expires=1781874000&x-signature=X8OFUmQWq8fHtY5MfaHlOyfSXts%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"beuh udah pasti satset nganter mbg nya 🔥🔥","0","0","2026-05-27T08:30:02.000Z","muhamad_wisnu_sap","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","7586831239529890834","7644485994171237128","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6b4f15db370877514a4fca7321d38f06~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ce3d4fd4&x-expires=1781874000&x-signature=6owN7sESSss%2BZgAj0wBlOZQPzes%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pasti derivernya ank muda🤭","0","0","2026-05-23T04:13:18.000Z","viza1819","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","7594790684738896897","7642935434243474197","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/40099980095c37b54efc676165ad8f9f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e399e4a8&x-expires=1781874000&x-signature=cV2Yxz0tuIvklReDrIFIowqcQuU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"""ek boh masak boh boh""","0","0","2026-06-09T17:37:02.000Z","pemainbussid2021_","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","7603384407483319303","7649451040719143688","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f720ec28e6e55f71b4cd01cf8adf96a1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1f4d8d33&x-expires=1781874000&x-signature=k5sgX4vJz2pXwCOnxugoQBVcq34%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mbg nih bos bool dong😁","0","0","2026-05-29T22:15:34.000Z","denz_fian8","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","7010390611543655425","7645440862809686802","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d86a62acbb9e9f0f3093b3a63f52d6cc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8d52eff3&x-expires=1781874000&x-signature=%2Fld9wrYak3SeuMBi2usWhwzjzyU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"sek di senengi mobile udu MBG ne 😂😂😂","0","0","2026-05-27T10:11:14.000Z","riskymandiri353","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","6959878630852133889","7644512063490867976","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6eed3bfbe7b7bc374f15fcae4c8058a2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=66f76d5c&x-expires=1781874000&x-signature=tZiWNlaIchJ69WgHnR%2FEKj9pCIw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mbg=🗿","0","0","2026-05-24T06:17:46.000Z","rianulutalo","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","7626273347894920200","7643337435343487764","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/20baafd645f61eb47bc2376d4836e680~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=23bebb0e&x-expires=1781874000&x-signature=6l9tB%2Bsi7PVesSG4%2BDqzC5TI4vM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Menyala🔥mbg","0","0","2026-05-27T10:21:51.000Z","rhmtmaulna03","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","7508037694074536980","7644514769643635476","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e4cad919d7daa4c3ecf5f70b53d5cc5b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=95cafa0e&x-expires=1781874000&x-signature=Rmh5W9vZVvB5VuFfezJ5hlmgRxM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mbg duri ini ya bang ,nanya aja bang😅","0","0","2026-05-22T07:13:22.000Z","zakibrayy","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","7106354217649407003","7642610778294436616","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b5bcba984adf096b217f2180fd26b1ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ccea8a6a&x-expires=1781874000&x-signature=KhJ1uCTGzR63L0cVvavETRxtpYo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mbg balap","0","0","2026-05-24T09:50:35.000Z","mafiadolarrr_","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","7038538800712221698","7643393473468039954","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5d238a776addd8e06ba10a5ce5361cd8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b1e18a8f&x-expires=1781874000&x-signature=JVXJBPH44PgDAxg0yzldVdEOqK4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mbg racing😳","0","0","2026-05-27T15:00:47.000Z","iam378_","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","7396622807776805893","7644586680863523592","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b0fcc9023e3412d0024047ef30720fcb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9c940aed&x-expires=1781874000&x-signature=StMJRPshEdGJcFORV0Bed6qTiQE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Mau heran. Tapi plat BA😳","0","0","2026-05-23T07:25:43.000Z","pesonatomansumatra","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","7168761097570288666","7642985038754595592","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/42ef06c64aee35b4b2382752fc1196e4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0559d704&x-expires=1781874000&x-signature=d%2FdkzcaEA8A77HABc2pDSII6%2BCA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"plat BA menolak setandar 👍🤙","0","0","2026-05-23T11:16:59.000Z","anaemakjarni.24","https://www.tiktok.com/@driversppgkalumpang/video/7640404933547953429","7140517078058189851","7643044671744295687","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b46a3974f8fe2e93c0f04909e38f3381~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fb1fdd0c&x-expires=1781874000&x-signature=iKpZpv4ttP%2Fw23r75TbnchnorwE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"KAMU KAPAN DATANG KE SEKOLAH KUUUUUUUU😭","0","0","2026-04-30T09:44:24.000Z","imel.niq","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7581778149870060565","7634485802937008916","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/33a265d69b8d5895d8a0d1e6c1f27a3a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1d983d04&x-expires=1781874000&x-signature=o6CqOUBqOJTcXdGj66fiKnT2Pks%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"@sppg andir garuda
bikin","0","0","2026-04-30T09:41:30.000Z","cheynaa5","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7616274515765117972","7634485074155062036","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/a06a0e733f93ff13447ff743adffe605~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f58e9784&x-expires=1781874000&x-signature=p3bSC7jv%2Fis6SsoxmoG7vod8ojA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Aqila","0","0","2026-04-30T07:20:58.000Z","firasbahira","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7608808028977447956","7634448121347556117","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/46fe03ba45cc7b3389a914f0447d2eef~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eaef3766&x-expires=1781874000&x-signature=QhtWH9lZ2JEj0dWyoby065%2B9kvY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"mimin aku mau","0","0","2026-04-30T06:47:39.000Z","zafiraorlin","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7606555561802761223","7634440290413724434","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/8171f2dd4147da043420a8af7c7cd85f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=09ec820b&x-expires=1781874000&x-signature=t41zwhfREM%2FIuEPQORtYUvoaInM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"mantap ini","0","0","2026-04-29T23:09:07.000Z","sppg.template.cen3","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7625625251519546384","7634322079303271184","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e20d4ba5f5dd6c3471d17bb996dcee45~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a0d23abb&x-expires=1781874000&x-signature=YVpXLwhODpxmVGb48oyk91bUPM4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"ih pengen","0","0","2026-04-29T09:46:19.000Z","motor_bapak15","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7287458549734900741","7634115207506215701","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/35c9b17b5a59e460514c9c56c95d1109~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=95523273&x-expires=1781874000&x-signature=22%2F8Iait8T3oPNy0pxIWUuCnCO8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"kak kami juga mau mbg kayak gitu dog👍","0","0","2026-04-29T03:29:04.000Z","akun.yani7","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7402581203398247430","7634017981756801812","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d562b503c7abb39b98e7d73d7543e3ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=db106f68&x-expires=1781874000&x-signature=BX3mr%2B2KxF7EUcWkF8EolrDWlN0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"SD","0","0","2026-04-29T02:38:39.000Z","rafis.store","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","6884484295533544450","7634004959659459329","https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-giso/4127f885cb76d349e0136e6d6e7f1c83~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d7e45b8e&x-expires=1781874000&x-signature=FL%2FWu%2F4iGWv1LeGQXVFER9FRGPU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"effort bangett Kaka Kaka nyaa","0","0","2026-04-28T10:38:28.000Z","yayaaja871","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7625528326656148497","7633757610080731912","https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2c4aea0955cd691bd298261b54f82629~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b522536c&x-expires=1781874000&x-signature=cA%2Fi%2FdUBGljGmKM0rYYH1INPth4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"waw enak tu kayAnga enAk Bang","0","0","2026-04-27T23:28:17.000Z","s.ynaa3","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7593318264361944082","7633584865023836946","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/599b8f0ef105a0da3c54dce5c3a0ed32~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d8d5c2e2&x-expires=1781874000&x-signature=aBynXL8blLqBfNCwEHHlOe3mS7s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"kayak bukan mbg kayak makanan bekal ku hari hari kar naaku gak Sukak mbg kurang Sukak kalok cocok sama lidah ku baru","0","0","2026-04-27T14:45:31.000Z","arindra429","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","6890533147201913857","7633450204280537864","https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/eeb64374e0d429103f23cb204aa6f6e4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4bf7851a&x-expires=1781874000&x-signature=vhvuXBzkSXFd6By4CRQ1K0GLQe4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"fchchcjcj🍩🎂🍮","0","0","2026-04-27T07:40:35.000Z","hendriseptian534","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7570561339165590544","7633340625900126996","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/09aeed86ff45f74daa18892351211bc9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1963cbc2&x-expires=1781874000&x-signature=F6YeImQE7zHGYfSfPye51WgYvOQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"ejxk","0","0","2026-04-27T07:34:58.000Z","langgeng9921","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7371768021059240961","7633339213240451861","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/57f4af0cfd64a0f0377394bfd07a61b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c10f3d76&x-expires=1781874000&x-signature=2Ppp4JVpVFFfE%2BQVLZEhVtSlMZo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"temukan gua di setiap vidio mbg 😹","0","0","2026-04-27T06:09:09.000Z","liatapbodokbutakenokkkkk","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7427747451114980357","7633317136156541704","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3f1dd840621e04880bdc67d50cc38145~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f0101450&x-expires=1781874000&x-signature=FdKncwKoScmD7L1duA7Sym9M8zI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"kapan Sppg cibatu kaya gitu","0","0","2026-04-27T05:39:01.000Z","alis_lis11","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7380149106477646864","7633309362521719559","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ac8f0d0e8509862fe369471ec56301cc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fc99e0a1&x-expires=1781874000&x-signature=eTIy6oY9BoF3VAXc%2BnEzUuNeecY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"itu bakpaw karakter apa squishy sih🗿","0","0","2026-04-27T05:31:18.000Z","ai.aja836","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7394862215586726917","7633307322433766164","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/d94c3f36373a9790e1f0d8762d123aa4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=12ad1bc1&x-expires=1781874000&x-signature=KGaN9jFi9opx2yBcTa4Kc0ss%2BzQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"min perasaan ada pisang mulu","0","0","2026-04-26T05:26:11.000Z","fino0314","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7631919753422373909","7632934949516280583","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/23aeb5de50c3ec0bc56e901cf8b874c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b878ebb2&x-expires=1781874000&x-signature=pRKwYhx9YpT0Cy6OwikOwMDy3Bo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"belum dapat ni","0","0","2026-04-26T04:22:41.000Z","kak.ri5","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7631460448587629569","7632918555927429904","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2c7ac3718b841e67b66e815acde0a356~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fadf9bca&x-expires=1781874000&x-signature=S7Z4kZp44FGGP4nLb5%2B5BzgmWAU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"burung boleh minta bakpao lagi dari sekolah madrasah","0","0","2026-04-25T02:24:04.000Z","riana.jadira","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7542836446022173703","7632516915613549332","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d7543370e394e1a421d4ec6642d45633~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d2443453&x-expires=1781874000&x-signature=xiLM%2FqOhTzdX3JLfOMt2YbZYKk0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"mbg nya kok begini","0","0","2026-04-24T16:00:00.000Z","akukaya737","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7583563895437247495","7632356142882013968","https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2c3d0c5dab33add2f8cc4fff0407bbf3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bf1f00d8&x-expires=1781874000&x-signature=9%2BMXG452%2FdsNXT3RoSv183sj1%2B0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"aku dapet mbg yg ada tepung rotinya aku kira ayam ternyata tempe😭","0","0","2026-04-24T10:45:29.000Z","xavier_err","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7613405301954053127","7632275086652982024","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/881bd4daf10bc4d072b58fa4fa67b674~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f83d9d7e&x-expires=1781874000&x-signature=YcgwS3gSk%2BT7UyaIE%2F1H4%2FdSa1A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"[Sticker] min","0","0","2026-04-24T07:59:26.000Z","resma.indria.novi","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7531753354293789703","7632232254039737106","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/bae8ae44c11bbee13afce9c19a507128~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=69e5d1a3&x-expires=1781874000&x-signature=So7jDKUj%2F0gr5cfs5DJBzV2Z5D0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"MW yg melodi","0","0","2026-04-24T07:35:14.000Z","0livia_1nthe","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","6883982033954702338","7632226005575254800","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3077fea1a186ee34233b2addfdbf1473~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=df82c2f1&x-expires=1781874000&x-signature=6zzsSXjiqYIyM90XLG0tMKIZwMw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"kapan yaaa😌","0","0","2026-04-23T14:20:58.000Z","andikapermana_08","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7236734812504343554","7631959532226347784","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/172feb80b21b5220e78c03f81536a88d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=72ca0228&x-expires=1781874000&x-signature=RNj8UUClkMeGwPIynF%2BdKTB%2Fh1w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"pasti ada yg tukeran karakter bakpao nya😭","0","0","2026-04-23T09:21:39.000Z","love_natashaa","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7365173708128388101","7631882380114477831","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ff1f411d1aa06f2115ce89b8cfec012f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6969ed21&x-expires=1781874000&x-signature=OhZwOImP%2BvZZz3mKKTVNwY1HQEE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"andai mbg ku gini","0","0","2026-04-23T05:44:25.000Z","rahma.wati7233","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7269374299545306118","7631826386320540434","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/7269375501632962566~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7dcaff9a&x-expires=1781874000&x-signature=Dq5o32Q5Eo%2B4SlBMpBQa0BVoXdc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"aaaa mau","0","0","2026-04-23T04:32:20.000Z","cahkepatihan","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","6995189114488538139","7631807804684256017","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/4a6bb9579d0e2fd295e85d5b3ed693f2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b5c56292&x-expires=1781874000&x-signature=iSTz1FXxoxs59OeePvCrcKk%2BUNk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"hmm,min bisa gantiin sppg ku ga?
👉🏻🥺👈🏻","0","0","2026-04-23T03:15:20.000Z",".mpiw_25","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7572485143136453653","7631787960434115349","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/28c57aebc3ab1bbdf4e683e6f1788951~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=488262aa&x-expires=1781874000&x-signature=j0ApkdYJSdnIX%2Fi61Di7P343o5A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
