text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail
Bubarkan,0,0,2026-06-17T03:43:06.000Z,benjamin.abraham07,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7293141070300431378,7652204795403633426,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7293320611245260805~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0fcef9ed&x-expires=1782226800&x-signature=KIoHjXKVYCOHjYXXuO6DKdWYsuY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
bubarkan aja mbg bikin pusing masyarakat,0,0,2026-06-17T02:58:40.000Z,user8311797630012,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7582193508204200968,7652191982089208583,https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=175bd2a5&x-expires=1782226800&x-signature=xOyG5oX2dBKuzJ3Yj5IA1ZKOaGI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"bubar kan aja lah pak,ganti aja dg uang",0,0,2026-06-17T02:57:57.000Z,user8311797630012,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7582193508204200968,7652191550663049992,https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=175bd2a5&x-expires=1782226800&x-signature=xOyG5oX2dBKuzJ3Yj5IA1ZKOaGI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
Bukan hanya masalah. Tapi MBG itu hanya strategi untuk merampok uang rakyat!,0,0,2026-06-17T01:30:19.000Z,thomastionsution,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7109706502390957082,7652170555021968135,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/3695db2c8424b2f4c517a84ac09f02a9~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4a6dccac&x-expires=1782226800&x-signature=GX0lFRqVp1x856hjRUAGyJzqnwg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"program hambur duit,",0,0,2026-06-17T01:28:05.000Z,erindhifacollection,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7241869312217842690,7652170012286780181,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/cc6ab10a247f76b54f21087e656dd1c5~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=6f9961d5&x-expires=1782226800&x-signature=jE6fQKuM0UXPwybNTa24l0v0MP8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
program korupsi,0,0,2026-06-17T00:17:22.000Z,ramang715,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7002619991276422145,7652151750972080914,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/4aa8de36430a9a94225a1f869f8fb786~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=60d3ef16&x-expires=1782226800&x-signature=oiGL%2FQwo4QNIH3d%2BW5XVpRoHvxQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
Mekanisme nya dan manajemen kurang bagus karna mbg di wajibkan harus di bawah yayasan dan terlalu besar di kasih dengan pihak ketiga jadi terlalu boros untuk negara,0,0,2026-06-14T11:30:47.000Z,user4981755599828,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7639073957509825557,7651212101885559570,https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9bf3cea7&x-expires=1782226800&x-signature=ClUOqGWJSHPQ4Ui3BhcMfosc6SY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
[Sticker] ,2,0,2026-06-11T13:10:06.000Z,user2854485127020,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7475652594485871633,7650124406698656532,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ab08ad5f&x-expires=1782226800&x-signature=%2BpQCRQ96OJt229x%2FQ6SqzJtSKNM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"dah ada yg di tangkep baru pejabat ngoceh semua, sudah kelihatan benar penyelamatan kekuasaan",1,1,2026-06-12T07:07:41.000Z,wawanxhveig,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7087579690303226881,7650402116272079623,https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9bf3cea7&x-expires=1782226800&x-signature=ClUOqGWJSHPQ4Ui3BhcMfosc6SY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Program ngak jelas!!!!! ini hanya hambur-hamburkan uang rakyat dan sarat korupsi!!!! 😡😡😡,2,0,2026-06-11T18:02:37.000Z,djwan88,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6942485399831938049,7650199784284734229,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0498a6294ec58a7b9efa661d0e3c0e9f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=372a8f8a&x-expires=1782226800&x-signature=f1SbknMaQjYU5Vb9q4W86OsbTNM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"tutup waee wesss...malah makin banyak yang memperkaya diri sendiri adanya MBG inii.,nambah utang negara aja ujung2 nya yg kena imbas kami rakyat kecil",2,0,2026-06-11T12:50:26.000Z,qteng12,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7057148534365504513,7650119349831795476,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ab0cbdf551d64c774afa09200c5593be~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=54f189fb&x-expires=1782226800&x-signature=ItLBoDjfdAOw7NyqX%2BsVuvFHTVM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
hetikan di alihkan buat kesehatan,0,0,2026-06-15T14:10:30.000Z,putradewalintang1,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7509110929582621714,7651624303877669652,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/840e95142c698d070033d8568b3b1c4e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c4a41193&x-expires=1782226800&x-signature=npQlrVs5XI9Ear2wX3LvPc%2Bxfbo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
mau ditatah bagaimanapun pasti makannnya ngga akan enak dan di buang sama anak2,0,0,2026-06-15T14:19:59.000Z,anthonbtr,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7605608005073323029,7651626770038735637,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0046bf7b3d81c59de7d8c56c55eac13b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=af0c7ced&x-expires=1782226800&x-signature=X%2BZsIB9G33t1fE0ZJkvn9SAQgZE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"Tidak perlu ditata lagi, krn pasti akan membuka peluang korupsi baru yg lbh besar lagi. plg Cocok BUBARKAN saja MBG. Alihkan anggaran utk meringankan beban rakyat saja secara tepat.",0,0,2026-06-15T15:11:48.000Z,pujanggalara76,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7239707655374799873,7651640111722316564,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/798df47a27019715e2367801e0cdbb3e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6919ecdf&x-expires=1782226800&x-signature=9gw9HZqc%2BI%2F6j7weClhMScJ4CfM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"BUMDES,desa ,UMKM,tidak pernah diajak koordinasi,pasokan keluar dr daerah,Ndak ada arus putaran uang di desa,dimonopoli oleh internal",0,0,2026-06-15T15:12:52.000Z,ggs42663,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7467125676408488977,7651640329229468417,https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9bf3cea7&x-expires=1782226800&x-signature=ClUOqGWJSHPQ4Ui3BhcMfosc6SY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"OMDO OMONG DOANG,TUTUP SAJA",0,0,2026-06-15T15:20:17.000Z,kristiono.ono,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7320827139204187141,7651642334186324743,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/970f77a9a07e7ae93d46a2246873cf4c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=37509de2&x-expires=1782226800&x-signature=1j8FM%2BSlvIMeRWLO9ab5NdJcxMA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"Karena byknya kritikan dari pengamat MBG yg ternyata benar Amburadul kadang korup di mana mana, Baru bilang pemborosan",0,0,2026-06-15T15:39:19.000Z,doa.ibu2767,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7575531987823428615,7651647216470721287,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a58ef6d3887d15c8cb9221d51a3f1cda~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cbdaa1d7&x-expires=1782226800&x-signature=r%2FpN0%2BqMfKJe%2FP3K261l%2FMM8qoI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
kok ngotot bangat sih.? pokoknya stop mbg,0,0,2026-06-15T19:08:46.000Z,dame.raja,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7538654158908294161,7651701169178821384,https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9bf3cea7&x-expires=1782226800&x-signature=ClUOqGWJSHPQ4Ui3BhcMfosc6SY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"bubarin program mbg,ngehina kami sebagai org tua seakan''gk bisa ngasih makan yg bergizi bagi anak kami,dr pd makanan dr mbg dengan nila yg 8-10rb",0,0,2026-06-15T19:56:18.000Z,widodoangonroso37,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7596352325221696533,7651712388982719253,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2ecd599cd392ca4c53abc27642e82b87~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=82e4f589&x-expires=1782226800&x-signature=CB1LMd%2Ffo7%2F2Z0eoB1mgrRdK090%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
bubarkan saja,1,0,2026-06-11T18:21:40.000Z,wink8273,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7293562082246198277,7650204711661011730,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1868a76fc4e4d7d8d225f742f0de0607~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5c55011b&x-expires=1782226800&x-signature=SV88M791a2fFqsEZnqCtoGu8Y0g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"berarti sampai sekarang,sudah berapa T itu,yang di raup para koruptor",0,0,2026-06-15T21:04:44.000Z,antisocialpeople_,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6633014058520985602,7651731013152981781,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7964b381120abf08fc701ebfe1987731~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=767c33b3&x-expires=1782226800&x-signature=x5%2F5nxPXSq3MMCXoG1I3xpM71zs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
tutup susah amat jd pmrintah,1,0,2026-06-11T18:17:11.000Z,ozan5899,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7106972383222760474,7650203504188113684,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0404fa6926177096951e8a2539b68dc1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bac44f0f&x-expires=1782226800&x-signature=DpWn1ngw%2FT1wzqlQw6Z0EGZw24s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
sekolah swasta ajaa dapat mbg.. lucu.. pdhal rata2 anak mampu,0,0,2026-06-11T18:13:00.000Z,rumahcokkat,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7187432644622681115,7650202479376433928,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a055cd7779819d9a30cd9295a30ccd2c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a0d7d65a&x-expires=1782226800&x-signature=hnCp30m57N0sfc0HjcJpa59PqZA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
ah moal baleg dui wae,0,0,2026-06-16T00:44:40.000Z,ne2_nk,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6582088851564806146,7651787723263492882,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/a5d2ce949dcda8dfd5007ad349fc7870~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=97d1226c&x-expires=1782226800&x-signature=Kiu%2Fmn36CZE8OJhTlVDaWW5kit0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"korupsi dimana mana...buat kesempatan....kita liat lauk,ikan atau daging.dpatnya lumayan besar. pada akhirnya nyatanya semua kecil kecil😁
bnyak oknum SPPG mencari kesempatan mumpung duit cair...pada akhirnya dana membekak...dan pajak dimulai lagi,bahan bahan Naik😳",1,0,2026-06-11T23:45:29.000Z,kota.manis91,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7627322828857132053,7650288063550161684,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/31878ce795b07c07a5567182e3293188~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1fcf401e&x-expires=1782226800&x-signature=Z85WhsKwYx6HZVZtMekOj6wB7LY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
program coba-coba akhirnya yang menjadi korban adalah investor...,0,0,2026-06-16T01:07:07.000Z,aldyputranto_,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7065564734519821313,7651793509355832082,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3e14c96291bc9f7d6aa31080c65063c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5e62c6f6&x-expires=1782226800&x-signature=O%2B7%2FYGpEpAGbd3QmrhDl3hq2yUE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
gara gara kasus 35 milyar gus dur dilengserkan. masak sampai triliunan gini masih ongkang ongkang. kengserkan itu semuanya,0,0,2026-06-16T01:22:09.000Z,wise.asyam,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6829196137171633154,7651797391141683975,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7303477596447047686~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5c4ffe29&x-expires=1782226800&x-signature=GVQz4DSYvg3LWJkfTTwzDrqnH5s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
sudah kejebur mandi sekalian,1,0,2026-06-12T00:15:15.000Z,user3138573784862,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7590645045398225928,7650295760140206869,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4084eef19654f9037736e9f92e16d54d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f5dbcd11&x-expires=1782226800&x-signature=oxTHOeLTHL1s11urlcrv242l0tA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"Masalah nya ngak ada baik-baik nya sama sekali pak, kecuali bagi yang punya yayasan dan para elite yang jualan titik SPPG, terutama (infonya) PAN dan Gerindra disusul PKS paling menjamur titik tanpa koma nya 😵‍💫🤣",0,0,2026-06-15T03:54:31.000Z,elchatib7,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7347338689733690373,7651465585292772116,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/14cbcd48f07a4779ae8e7820b71ecb71~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c11c0324&x-expires=1782226800&x-signature=zoAfxru5ynDJfJca9U43isvdldU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"ahhh baru nyadar 😅
kenapa enggaa di tutup aja pak? 😂",0,0,2026-06-14T10:16:47.000Z,ibaall90,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6966980866112144386,7651193007501230855,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/1849eb1d6fb0fbde495cf289841e6e6c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9cbef151&x-expires=1782226800&x-signature=m%2FL4H6DYlIlVO0fQ9BnWk8tSY0w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"sudh 1,5th.baru bilang boros apa kemarin tidur di gua.stop untuk kesetabilan keuangan negara.dan kesetabilan harga pokok",0,0,2026-06-14T10:16:11.000Z,satrio.sinekti5,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7546066386373755920,7651192851439551233,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/b7ec1e7402e85ef467bad6ec27171717~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=b00bbc55&x-expires=1782226800&x-signature=6PJNr1e0PAWsuYVEb0YluRlXC4A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
hentikan MBG ganti program lain yg bagus,0,0,2026-06-14T10:11:29.000Z,cakheri27,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6566341318841925634,7651190205240935188,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/b495b08378af46b6443579838af55563~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c5d4280d&x-expires=1782226800&x-signature=3NnYzHhC8jSYQAXoNNJAbGlxmRY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
BARU NYADAR,0,0,2026-06-14T10:06:49.000Z,ameethyst.bloomy,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7594973552258024469,7651190420731495189,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/0006e59f42a4bd67d23f2a8385db96b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=16586e03&x-expires=1782226800&x-signature=VRVFiAbkQh0oMiyfVO7PgwF96xU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
😂😂 baru bngun tidur ya Bos,0,0,2026-06-14T10:04:26.000Z,edyriyanto272,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7052288926052762626,7651189804407505685,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/826b9d942529ddf714b75f4c57f272d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ccaa9e40&x-expires=1782226800&x-signature=gFYzQBGK0UB%2F0h6KTi333AajwQo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
pemerintah tugas nya mensejahterakan rakyat lapangan kerja dan otomatis anak2 SM orang tua nya dikasih mkn yang enak2.ini udh kerja susah barang2 pada naik.,0,0,2026-06-14T09:49:33.000Z,divhayjenal,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6937925196100895746,7651185089258308372,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/ed8a2b438511d40024f8a691a740c0af~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=fd76e0e9&x-expires=1782226800&x-signature=ogh1t0K8NQ6VGMPp2MzlBSMwCV8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
tahu boros ya hentikan,0,0,2026-06-14T09:44:45.000Z,imam.bbs,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7206105097770681370,7651184725022196501,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7283503301148442630~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=6421e724&x-expires=1782226800&x-signature=1a0sroisqlB25wZ8uDPuu%2B2njoc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
di tempat ku 3 sekolah..3 buah gedung.mbg..ga masuk akal...buat apa.dan sampai sekarang belum dapat makan mbg.sudah jalan satu setengah tahun kamana duit.. anggarannya,0,0,2026-06-14T09:43:45.000Z,abhrpat,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7196814806342812674,7651184475612054280,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/4f197b69ff5f96262e5c2d39af132945~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a1d8e785&x-expires=1782226800&x-signature=uYlurDTa3cA8ui2FLSN24NrCMUE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
[Sticker] ,0,0,2026-06-14T12:59:00.000Z,wrn64,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7250252899661579269,7651234800527246101,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7289991066408337413~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=61b0c90d&x-expires=1782226800&x-signature=pzKMgrgv5LbiPurjiOdELWgl1i4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
disitulah perlu pemimpin yang cerdas jangan hanya asal buat,1,0,2026-06-11T12:52:21.000Z,nurmalizanurma2505,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7595230836912391184,7650119847729169172,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/c65d5475246dd9951ebdb7f1e1820244~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=bb36bc12&x-expires=1782226800&x-signature=NgRceFkAUp1j%2Fyk6lcxMvIrXAlo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
ini Mentri sering korupsi tapi g pernah di tangkap,1,0,2026-06-16T05:25:03.000Z,rediharyanto8,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7092600414739039259,7651860023383098119,https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/7f34c51e4c232da752892ab3bc0e3717~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0a4b9f31&x-expires=1782226800&x-signature=G0Hndp7ek8%2BwzRTYHXrM93E%2BIZo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"seenaknya aja.korupsi uang rakyat.sementara rakyat yg lain,makin mati kelaparan.",1,0,2026-06-14T17:42:44.000Z,reds34097,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7476501898117039159,7651305442417885968,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/eeeecdfde256aa8d6c0d2b94820ede9c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a0344937&x-expires=1782226800&x-signature=99KotBFsyoCwGASMfLq3ZAVY1KU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"udah bener berarti MBG ini sangat bermanfaat untuk pejabat, aparat dan kroni2 korupnya",1,0,2026-06-14T10:33:28.000Z,jul5p4t,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6991378697274229761,7651197296298869525,https://p19-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a8b7b461&x-expires=1782226800&x-signature=eLwVARbxSCyQZcI%2FtCqfDt%2FeTII%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"program gagal, lumbung kurupsi harus ditutup",1,0,2026-06-14T08:21:02.000Z,radensyahid8870,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7032136659127370754,7651163165024387857,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/6e7678113616113d6fc1170001571d5f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f420f220&x-expires=1782226800&x-signature=lgMU%2BiSemNRTMbBG1QGWkC%2FWjw0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
stop ajalah bikin gaduh aja ini program😂,1,0,2026-06-14T05:42:26.000Z,karinax_tiktok,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,6900959130909066242,7651122287634940692,https://p16-common-sign.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/e3ca366305618bf7d30e587f636ab834~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e82e163d&x-expires=1782226800&x-signature=l54aEUPYqswExPi4b%2FkFWkbL0l8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"zul, terus pertanggungjawaban uang rakyat yg sudah hilang itu bagaimana!!???",1,0,2026-06-13T07:26:46.000Z,user1481000036771,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7402794394493961221,7650778086778979093,https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=175bd2a5&x-expires=1782226800&x-signature=xOyG5oX2dBKuzJ3Yj5IA1ZKOaGI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"percuma,, cuma untuk melindungi diri sendiri🤪",1,0,2026-06-12T13:42:22.000Z,mumun.munayah3,https://www.tiktok.com/@kompastv.indonesia/video/7650116888479026452,7507926353807836168,7650503807383143189,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/073a6f21962e65349a45d99f9baa0429~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=38911df0&x-expires=1782226800&x-signature=pCTMBcGS5kOTRvYCO5hKAbc5MMM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
